customer_id,age,gender,registration_date,purchase_frequency,avg_order_value,total_spending,last_purchase_date,product_category,num_orders,customer_lifetime_days,recency,frequency,monetary,recency_score,frequency_score,monetary_score,rfm_score,rfm_combined,segment,customer_lifetime,avg_days_between_purchases,spending_velocity,avg_spending_per_purchase,recency_months,frequency_per_month,category_Beauty,category_Clothing,category_Electronics,category_Home,category_Sports,gender_Female,gender_Male,gender_Other
CUST_01257,0.0,Male,2022-10-31,9,0.8460409399048624,12994.090087853314,2022-11-03,Home,0.13513513513513514,329,0.29448709002093504,0.16666666666666666,0.8664979153435367,3,1,5,315,9,Potential Loyalists,0.0021156558533145277,0.0004231311706629055,0.22730363136931672,0.17416951509885711,0.29448709002093504,0.054861803430850155,False,False,False,True,False,False,True,False
CUST_01259,0.375,Female,2020-05-05,37,0.5933623715531723,7429.615268038367,2022-05-25,Clothing,0.5135135135135135,450,0.407536636427076,0.7499999999999999,0.49472153898078985,2,4,3,243,9,At Risk,0.5289139633286318,0.027837577017296413,0.0006893999662658368,0.02607560322089271,0.40753663642707605,0.001184481859451587,False,True,False,False,False,True,False,False
CUST_01260,0.5,Female,2020-11-01,43,0.5390592989003001,971.5804946395076,2023-11-15,Sports,0.13513513513513514,1399,0.03140265177948359,0.8749999999999999,0.06324420388186182,5,5,1,551,11,Need Attention,0.7820874471086037,0.03554942941402744,5.8413537984202906e-05,0.0028082714593593147,0.0314026517794836,0.0009276748989355129,False,False,False,False,True,True,False,False
CUST_01263,0.7142857142857142,Male,2021-09-19,28,0.4409286355354063,11049.21626130905,2021-10-23,Electronics,0.43243243243243246,393,0.5568736915561758,0.5624999999999999,0.7365560668980041,2,3,4,234,9,At Risk,0.023977433004231313,0.0016536160692573318,0.022086842387503094,0.05096038077215122,0.5568736915561758,0.019495341881810995,False,False,True,False,False,False,True,False
CUST_01265,0.2321428571428571,Male,2021-11-19,18,0.8097325273117584,7567.225078836204,2023-01-09,Beauty,0.5878378378378378,359,0.24773203070481506,0.3541666666666667,0.5039155920526455,3,2,3,323,8,Need Attention,0.2933709449929478,0.03088115210452082,0.0012669411849927418,0.05327692683790404,0.2477320307048151,0.0010356457520222606,True,False,False,False,False,False,True,False
CUST_01271,0.3214285714285714,Female,2022-04-16,26,0.19037094321928547,130.82995232184516,2023-06-01,Beauty,0.02027027027027027,1341,0.1479413817166783,0.5208333333333333,0.00707157301024441,4,3,1,431,8,Need Attention,0.28984485190409026,0.02146998902993261,1.9386557582365144e-05,0.0004959815985081335,0.14794138171667828,0.0015220279777462338,True,False,False,False,False,True,False,False
CUST_01272,0.2321428571428571,Other,2021-01-23,8,0.982914185639916,5241.541250077319,2021-10-04,Electronics,0.14864864864864868,349,0.5701325889741801,0.14583333333333331,0.34853088200912485,1,1,2,112,4,Lost,0.17912552891396333,0.03980567309199185,0.0014354512514081377,0.07797753522523104,0.5701325889741801,0.0007480086468909816,False,False,True,False,False,False,False,True
CUST_01274,0.0535714285714286,Other,2020-05-26,16,0.710013452871354,14279.641011669162,2022-08-25,Beauty,0.2702702702702703,638,0.34333565945568734,0.3125,0.9523887639073787,3,2,5,325,10,Potential Loyalists,0.578984485190409,0.06811582178710694,0.0012127129151611078,0.11253417924343455,0.34333565945568734,0.00045756880532511225,True,False,False,False,False,False,False,True
CUST_01279,0.3035714285714286,Female,2020-05-23,22,0.8455403279603712,3237.395401735464,2022-01-15,Beauty,0.972972972972973,693,0.49825540823447306,0.4375,0.2146289226461823,2,3,2,232,7,At Risk,0.4245416078984485,0.03691666155638683,0.0003728350933780119,0.018729234848892884,0.49825540823447306,0.0008726863123278038,True,False,False,False,False,True,False,False
CUST_01281,0.125,Male,2020-01-14,12,0.7714678610783889,13739.93534435936,2023-06-09,Sports,0.8783783783783784,904,0.1423586880669923,0.22916666666666666,0.9163296884704,4,2,5,425,11,Potential Loyalists,0.8758815232722144,0.13475100358034067,0.0007706298372246828,0.1416378904686976,0.1423586880669923,0.0002182803644719273,False,False,False,False,True,False,True,False
CUST_01282,0.6785714285714286,Other,2020-09-13,18,0.7927129181599482,12531.658581002504,2022-09-24,Clothing,0.3648648648648649,1097,0.3224005582693649,0.3541666666666667,0.8356017183977347,3,2,5,325,10,Potential Loyalists,0.5225669957686883,0.05500705218617771,0.0011789304259341323,0.08833002380932335,0.3224005582693649,0.0005744986179138491,False,True,False,False,False,False,False,True
CUST_01289,0.3928571428571428,Female,2021-04-08,2,0.021874753651165483,2546.088852886532,2021-07-30,Electronics,0.08108108108108109,992,0.6161898115840894,0.020833333333333332,0.16844101596868577,1,1,1,111,3,Lost,0.07968970380818054,0.053126469205453684,0.0015599353329304522,0.11370367145585047,0.6161898115840893,0.00041071774282555715,False,False,True,False,False,True,False,False
CUST_01292,0.4285714285714286,Other,2023-03-21,27,0.6078095198949218,8734.990395470973,2023-10-16,Electronics,0.013513513513513514,355,0.05233775296580599,0.5416666666666666,0.5819368918012906,5,3,3,533,11,Loyal Customers,0.1473906911142454,0.010527906508160387,0.002907676614705607,0.0416977748349518,0.05233775296580599,0.003118753775359365,False,False,True,False,False,False,False,True
CUST_01297,0.01785714285714285,Female,2020-03-14,43,0.7569464809641945,243.63592919554463,2021-04-13,Home,0.08108108108108109,565,0.69155617585485,0.8749999999999999,0.01460842036281425,1,5,1,151,7,At Risk,0.27856135401974613,0.012661879728170277,4.021686695070759e-05,0.0005887674744241081,0.6915561758548501,0.0026312924702350258,False,False,False,True,False,True,False,False
CUST_01298,0.2321428571428571,Other,2020-12-20,1,0.7754519921200355,11830.924986679116,2021-02-23,Home,0.5135135135135135,1321,0.7257501744591766,0.0,0.7887839674097167,1,1,4,114,6,Lost,0.045839210155148094,0.045839210155148094,0.012540145249270489,0.7934410667524107,0.7257501744591767,0.00035236687407611125,False,False,False,True,False,False,False,True
CUST_01299,0.9285714285714286,Other,2021-05-11,29,0.40492652186828804,12202.997513251805,2021-06-15,Home,0.7297297297297297,1303,0.6475924633635729,0.5833333333333333,0.8136430565695318,1,3,5,135,9,At Risk,0.02468265162200282,0.0016455101081335214,0.02371581480408951,0.054416123709960684,0.6475924633635729,0.01963084556590693,False,False,False,True,False,False,False,True
CUST_01300,0.6964285714285714,Other,2023-09-13,1,0.9512841474991894,3334.01134539424,2023-11-24,Electronics,0.6418918918918919,189,0.025122121423586878,0.0,0.22108407368836486,5,1,2,512,8,Need Attention,0.05077574047954866,0.05077574047954866,0.0031928972587353987,0.22348483547047682,0.02512212142358688,0.0003169300451095528,False,False,True,False,False,False,False,True
CUST_01301,0.6964285714285714,Other,2022-09-14,8,0.9385538506605223,2285.5789456047128,2022-09-14,Clothing,0.6216216216216216,543,0.3293789253314724,0.14583333333333331,0.15103570235473165,3,1,1,311,5,Need Attention,0.0,0.0,0.15992429252458606,0.03391528428474585,0.3293789253314724,0.19510811647014337,False,True,False,False,False,False,False,True
CUST_01302,0.8928571428571428,Other,2021-08-02,16,0.012240391282450403,2185.5215872605136,2023-04-22,Home,0.2972972972972973,258,0.17585484996510817,0.3125,0.14435062185420164,4,2,1,421,7,Need Attention,0.44287729196050774,0.05210321081888326,0.00024029239117613255,0.01709303688464787,0.17585484996510817,0.0006032415948838773,False,False,False,True,False,False,False,True
CUST_01305,0.0892857142857143,Female,2020-12-27,18,0.33521074294338216,7680.107524477745,2023-11-07,Clothing,0.08783783783783784,1047,0.03698534542916957,0.3541666666666667,0.5114575484734264,5,2,3,523,10,Need Attention,0.736953455571227,0.07757404795486601,0.0005109284341250994,0.05407397232390305,0.03698534542916957,0.00040253597665291336,False,True,False,False,False,True,False,False
CUST_01306,0.0892857142857143,Male,2020-04-02,22,0.09533539041658691,5785.079022534559,2021-01-03,Beauty,0.060810810810810814,503,0.7613398464759247,0.4375,0.38484598990409635,1,3,2,132,6,At Risk,0.19464033850493653,0.01692524682651622,0.0014585209719617503,0.0335895478305695,0.7613398464759246,0.0019199759532955813,True,False,False,False,False,False,True,False
CUST_01308,0.10714285714285715,Male,2020-11-19,12,0.4546379786749432,11272.853007568569,2023-07-16,Home,0.7972972972972973,547,0.11653872993719469,0.22916666666666666,0.751497793087482,4,2,4,424,10,Potential Loyalists,0.6833568406205923,0.10513182163393728,0.0008103494587899251,0.11617834832828133,0.11653872993719468,0.0002845515345191951,False,False,False,True,False,False,True,False
CUST_01310,0.125,Female,2021-07-28,25,0.18628811103445442,11987.556676010148,2023-09-14,Clothing,0.07432432432432433,168,0.07466852756454989,0.49999999999999994,0.7992489194076491,5,3,4,534,12,Loyal Customers,0.5486600846262342,0.0422046218943257,0.0010739274889447164,0.061699897403538956,0.07466852756454989,0.0007655669283912932,False,True,False,False,False,True,False,False
CUST_01312,0.9107142857142856,Female,2022-01-06,34,0.551344712522285,12483.916397293133,2023-12-28,Sports,0.6891891891891891,392,0.0013956734124214935,0.6874999999999999,0.8324119445854947,5,4,5,545,14,Champions,0.5084626234132581,0.02905500705218618,0.0012070393462596276,0.04769715108912024,0.0013956734124214935,0.001131402156853801,False,False,False,False,True,True,False,False
CUST_01314,0.8214285714285714,Male,2023-01-31,10,0.34032815531597316,11242.844015151531,2023-05-03,Beauty,0.5472972972972973,1129,0.16817864619678996,0.18749999999999997,0.7494928178076272,4,1,4,414,9,Potential Loyalists,0.06488011283497884,0.011796384151814334,0.00845616924549274,0.13696370887984105,0.16817864619678996,0.0026054633222401995,True,False,False,False,False,False,True,False
CUST_01319,0.6785714285714286,Male,2022-10-16,15,0.735817692010199,4811.360382829329,2022-12-16,Clothing,0.6621621621621622,225,0.264480111653873,0.2916666666666667,0.31978943035648527,3,2,2,322,7,Need Attention,0.04301833568406206,0.005377291960507758,0.0054271954025462785,0.04018799342507252,0.264480111653873,0.00588377826004509,False,True,False,False,False,False,True,False
CUST_01321,0.625,Other,2021-10-25,24,0.8090568639333107,13544.545124220827,2021-11-16,Sports,0.19594594594594594,266,0.540125610607118,0.4791666666666667,0.903275182812265,2,3,5,235,10,At Risk,0.015514809590973202,0.001241184767277856,0.04120336005503008,0.0725292339252748,0.540125610607118,0.025433938123928513,False,False,False,False,True,False,False,True
CUST_01322,0.5,Other,2021-08-22,26,0.5708755592740083,13375.76774996038,2021-12-18,Clothing,0.22972972972972977,858,0.5177948360083741,0.5208333333333333,0.8919987474528801,2,3,5,235,10,At Risk,0.08321579689703808,0.006164133103484302,0.007862147702296105,0.06630667343848079,0.5177948360083741,0.005311863822155766,False,True,False,False,False,False,False,True
CUST_01323,0.6607142857142857,Male,2020-01-11,26,0.010337711808209422,12134.929582643586,2020-08-12,Clothing,0.41891891891891897,314,0.8618283321702721,0.5208333333333333,0.8090952691488897,1,3,5,135,9,At Risk,0.15091678420310295,0.0111790210520817,0.003946508626585926,0.0601412674924354,0.8618283321702722,0.002932379937433394,False,True,False,False,False,False,True,False
CUST_01324,1.0,Male,2020-07-05,46,0.7618861870374365,12289.099672128868,2023-11-10,Electronics,0.18243243243243246,499,0.03489183531053733,0.9374999999999999,0.8193957555502757,5,5,5,555,15,Champions,0.8624823695345557,0.03670137742700237,0.0006996964570358436,0.034923733999672586,0.03489183531053733,0.0008994539408805566,False,False,True,False,False,False,True,False
CUST_01327,0.4642857142857143,Other,2022-02-16,17,0.6057557220920391,1319.863765243744,2022-08-18,Home,0.4594594594594595,211,0.34822051639916257,0.3333333333333333,0.08651387379427147,3,2,1,321,6,Need Attention,0.12905500705218617,0.014339445228020685,0.0004990900811600795,0.009683016937685541,0.34822051639916257,0.002236296553156953,False,False,False,True,False,False,False,True
CUST_01328,0.9642857142857142,Other,2023-08-13,14,0.9838427043669379,9750.307676104878,2023-10-07,Beauty,0.7364864864864865,99,0.05861828332170271,0.2708333333333333,0.6497727598167927,5,2,4,524,11,Potential Loyalists,0.038787023977433006,0.005171603196991067,0.012180221787063157,0.08705011244534441,0.05861828332170272,0.006080477156313383,True,False,False,False,False,False,False,True
CUST_01334,0.07142857142857145,Female,2021-07-30,7,0.20740673320991102,6922.975713670803,2023-11-13,Beauty,0.1283783783783784,600,0.03279832519190509,0.12499999999999999,0.46087169263516947,5,1,3,513,9,Need Attention,0.5895627644569816,0.1473906911142454,0.0005759199757535023,0.11594081498318747,0.03279832519190509,0.00018679541257081377,True,False,False,False,False,True,False,False
CUST_01339,0.2142857142857143,Other,2023-05-18,23,0.6802299896952739,13004.420993516422,2023-09-23,Beauty,0.8378378378378378,329,0.06838799720865317,0.4583333333333333,0.8671881487970692,5,3,5,535,13,Loyal Customers,0.09026798307475317,0.007522331922896097,0.0070510331343389574,0.07253850005232923,0.06838799720865317,0.004331534256935611,True,False,False,False,False,False,False,True
CUST_01341,0.8214285714285714,Female,2022-01-12,48,0.7264177509466976,2601.592463112746,2022-06-16,Home,0.4594594594594595,417,0.3921842288904396,0.9791666666666666,0.17214934995403722,2,5,1,251,8,At Risk,0.10930888575458392,0.004461587173656487,0.001164085602779487,0.006968766016557888,0.3921842288904396,0.007487630798848098,False,False,False,True,False,True,False,False
CUST_01343,0.7857142857142856,Other,2020-07-22,27,0.6099986137101688,1426.092602703079,2022-02-16,Clothing,0.2972972972972973,254,0.4759246336357292,0.5416666666666666,0.09361128613500556,2,3,1,231,6,At Risk,0.40479548660084624,0.028913963328631876,0.00017070945136840547,0.006678741398166652,0.4759246336357292,0.0011281120758332374,False,True,False,False,False,False,False,True
CUST_01345,0.9107142857142856,Male,2022-08-31,29,0.057852404553216545,1201.2563244219837,2022-12-19,Home,0.1283783783783784,5,0.26238660153524074,0.5833333333333333,0.07858941623336199,3,3,1,331,7,Need Attention,0.07757404795486601,0.005171603196991067,0.0007544158100258572,0.005217781737431938,0.26238660153524074,0.006355146786237577,False,False,False,True,False,False,True,False
CUST_01348,0.5,Male,2022-12-13,7,0.8279630758786672,14061.692830680158,2023-02-16,Clothing,0.6081081081081081,607,0.2212142358688067,0.12499999999999999,0.937827104885326,4,1,5,415,10,Potential Loyalists,0.045839210155148094,0.011459802538787024,0.014905173565399178,0.2356535858777031,0.2212142358688067,0.0025696998865550554,False,True,False,False,False,False,True,False
CUST_01349,0.125,Other,2023-07-23,43,0.6321017125541638,14398.71533190352,2023-09-13,Beauty,0.05405405405405406,964,0.07536636427076063,0.8749999999999999,0.9603444148408588,5,5,5,555,15,Champions,0.036671368124118475,0.0016668803692781126,0.019006802092467658,0.04374762411376681,0.07536636427076064,0.019771462596572524,True,False,False,False,False,False,False,True
CUST_01351,0.5,Other,2022-11-20,7,0.13336095228139383,7959.769059637755,2023-01-25,Electronics,0.6891891891891891,1251,0.23656664340544312,0.12499999999999999,0.5301424298892954,3,1,3,313,7,Need Attention,0.0465444287729196,0.0116361071932299,0.008310048092115016,0.1333273288702508,0.23656664340544314,0.002531089610218357,False,False,True,False,False,False,False,True
CUST_01354,0.1964285714285714,Female,2020-04-14,20,0.6334284319549948,11595.891451067891,2021-12-15,Sports,0.6351351351351351,819,0.5198883461270063,0.3958333333333333,0.7730807934314451,2,3,4,234,9,At Risk,0.4301833568406206,0.04096984350863053,0.0013251387245536356,0.07392492680166537,0.5198883461270063,0.0007811964174060544,False,False,False,False,True,True,False,False
CUST_01356,0.01785714285714285,Male,2020-09-09,39,0.00869516092053527,11775.02217085376,2020-12-15,Home,0.24324324324324326,337,0.7745987438939288,0.7916666666666666,0.78504896150727,1,4,4,144,9,At Risk,0.0684062059238364,0.003420310296191819,0.008404564115260525,0.0393381859292142,0.7745987438939288,0.009689299763358195,False,False,False,True,False,False,True,False
CUST_01357,0.4642857142857143,Female,2020-10-21,40,0.3447590756278382,12521.946457624395,2023-03-01,Clothing,0.5945945945945946,607,0.212142358688067,0.8124999999999999,0.8349528273247724,4,5,5,455,14,Champions,0.6071932299012693,0.029619181946403384,0.0010136274175911928,0.04081897020348359,0.21214235868806697,0.0011146286869507364,False,True,False,False,False,True,False,False
CUST_01363,0.4464285714285714,Other,2020-10-25,39,0.3474580042515407,8985.321874261572,2022-04-04,Home,0.32432432432432434,881,0.4431263084438241,0.7916666666666666,0.5986621593400863,2,4,3,243,9,At Risk,0.3709449929478138,0.01854724964739069,0.0011901902846660909,0.029981805868304578,0.4431263084438241,0.0017878130083406269,False,False,False,True,False,False,False,True
CUST_01364,0.75,Male,2020-04-10,40,0.6286103307560764,2086.8375344475867,2022-08-29,Home,0.5405405405405406,1116,0.34054431263084434,0.8124999999999999,0.13775729530540792,3,5,1,351,9,Need Attention,0.6142454160789845,0.029963191028243144,0.0001646219530010004,0.0066742602881763044,0.34054431263084434,0.00110164913058658,False,False,False,True,False,False,True,False
CUST_01367,0.3392857142857143,Other,2022-04-15,17,0.43279429208525816,13100.710662207575,2022-06-17,Home,0.1283783783783784,1147,0.39148639218422887,0.3333333333333333,0.8736215005986966,2,2,5,225,9,Lost,0.04442877291960508,0.004936530324400564,0.014320391041606897,0.09748701759764511,0.39148639218422887,0.006461581267833202,False,False,False,True,False,False,False,True
CUST_01370,0.6964285714285714,Male,2021-01-15,34,0.8039918966021197,5253.782681214008,2021-03-31,Beauty,0.5135135135135135,458,0.7006280530355896,0.6874999999999999,0.34934876241237267,1,4,2,142,7,At Risk,0.05289139633286319,0.0030223655047350393,0.004834259749635112,0.019983829432732084,0.7006280530355897,0.01089442382814267,True,False,False,False,False,False,True,False
CUST_01371,0.6607142857142857,Other,2020-04-01,8,0.8866046515092674,13905.114626027684,2023-03-13,Electronics,0.6824324324324325,936,0.20376831821353802,0.14583333333333331,0.9273657263315422,4,1,5,415,10,Potential Loyalists,0.7588152327221439,0.1686256072715875,0.0009005767292050431,0.20711874367529604,0.20376831821353805,0.00016398621424154917,False,False,True,False,False,False,False,True
CUST_01377,0.8035714285714286,Female,2020-08-05,2,0.82504364266016,12044.014880331872,2021-09-27,Electronics,0.8918918918918919,379,0.5750174459176552,0.020833333333333332,0.8030210321942742,1,1,4,114,6,Lost,0.2947813822284908,0.19652092148566055,0.0020084962067485838,0.5384384518035954,0.5750174459176552,9.923458506200746e-05,False,False,True,False,False,True,False,False
CUST_01384,0.4285714285714286,Other,2022-05-24,32,0.8606905521141109,5274.098665264504,2022-12-27,Sports,0.3040540540540541,1186,0.25680390788555474,0.6458333333333333,0.3507061237406405,3,4,2,342,9,Need Attention,0.15303244005641747,0.009274693336752576,0.0016900137932455014,0.02128690000472549,0.25680390788555474,0.0035630921994852243,False,False,False,False,True,False,False,True
CUST_01386,0.8214285714285714,Other,2022-04-18,28,0.41097421801436024,8613.723707958838,2023-12-18,Sports,0.1756756756756757,1194,0.00837404047452896,0.5624999999999999,0.5738347633674927,5,3,3,533,11,Loyal Customers,0.4294781382228491,0.029619181946403384,0.000985235369384505,0.03969361915424124,0.00837404047452896,0.0011023827946905736,False,False,False,False,True,False,False,True
CUST_01389,0.1964285714285714,Other,2020-01-30,4,0.04262933014169613,914.8813178542896,2022-02-15,Electronics,0.20945945945945948,1251,0.47662247034193994,0.0625,0.05945599112674325,2,1,1,211,4,Lost,0.5267983074753173,0.21071932299012694,8.275028368025406e-05,0.024393295919592203,0.47662247034193994,0.00011324272567151926,False,False,True,False,False,False,False,True
CUST_01392,0.8392857142857142,Female,2020-03-26,3,0.06139819072263102,10237.598892227476,2022-03-04,Home,0.25000000000000006,475,0.46475924633635723,0.04166666666666667,0.682329895652566,2,1,4,214,7,Lost,0.4992947813822285,0.24964739069111425,0.0010075307806883217,0.34320490589467145,0.4647592463363573,8.601587046145673e-05,False,False,False,True,False,True,False,False
CUST_01395,0.9821428571428572,Other,2020-11-08,7,0.8165960870540251,12797.184324006534,2021-08-19,Clothing,0.918918918918919,1036,0.6022330774598744,0.12499999999999999,0.8533421524479595,1,1,5,115,7,Lost,0.2002820874471086,0.05007052186177715,0.0031390894890618785,0.21444840087423808,0.6022330774598744,0.0005818802911572651,False,True,False,False,False,False,False,True
CUST_01396,0.6428571428571428,Other,2020-12-30,48,0.8521380474064675,10636.174104944654,2023-11-11,Clothing,0.9121621621621622,784,0.034193998604326585,0.9791666666666666,0.7089596950658611,5,5,4,554,14,Champions,0.7376586741889986,0.030108517313836677,0.0007079951959110321,0.028966476685193573,0.034193998604326585,0.0011010079628166142,False,True,False,False,False,False,False,True
CUST_01397,0.125,Female,2022-06-23,5,0.6260763132983855,13345.535615240058,2023-02-11,Sports,0.10135135135135136,1086,0.22470341939986044,0.08333333333333333,0.8899788634817984,4,1,5,415,10,Potential Loyalists,0.16431593794076163,0.05477197931358722,0.003987839179623448,0.29824333562460054,0.22470341939986044,0.0005039793877498853,False,False,False,False,True,True,False,False
CUST_01400,0.4821428571428571,Other,2020-05-10,46,0.7669363192695928,9336.831220160824,2021-01-11,Clothing,0.14864864864864868,538,0.7557571528262387,0.9374999999999999,0.6221473713515964,1,5,4,154,10,At Risk,0.17348377997179126,0.007382288509437926,0.0026421839280130373,0.026496825366408766,0.7557571528262387,0.004525202077722383,False,True,False,False,False,False,False,True
CUST_01403,0.9464285714285714,Male,2020-12-16,49,0.54407329496426,503.758878011018,2023-05-10,Electronics,0.11486486486486487,862,0.16329378925331473,0.9999999999999999,0.031987880321018375,4,5,1,451,10,Need Attention,0.6170662905500706,0.02468265162200282,3.74057290658577e-05,0.0011975673227143722,0.16329378925331473,0.001347129287208788,False,False,True,False,False,False,True,False
CUST_01405,0.5,Female,2023-04-01,40,0.6917086257533099,8168.064846684767,2023-11-22,Sports,0.29054054054054057,1092,0.02651779483600837,0.8124999999999999,0.5440591885102896,5,5,3,553,13,Loyal Customers,0.16572637517630465,0.008084213423234373,0.0024189380010320553,0.02657263835342116,0.026517794836008374,0.004116822073228217,False,False,False,False,True,True,False,False
CUST_01409,0.375,Male,2020-12-30,41,0.4187009069768626,11744.587753135864,2023-06-20,Sports,0.8513513513513513,769,0.1346824842986741,0.8333333333333333,0.7830155625069586,4,5,4,454,13,Champions,0.6361071932299013,0.03029081872523339,0.0009072393512269554,0.037360388522775505,0.1346824842986741,0.0010902501190926369,False,False,False,False,True,False,True,False
CUST_01411,0.3928571428571428,Female,2020-12-18,25,0.5606397019768998,9627.877058482942,2023-06-04,Clothing,0.14864864864864868,545,0.14584787159804605,0.49999999999999994,0.6415928663229354,4,3,4,434,11,Loyal Customers,0.6332863187588152,0.048714332212216556,0.0007465377463439625,0.04952430809214546,0.14584787159804605,0.0006610834280938508,False,True,False,False,False,True,False,False
CUST_01412,0.0,Male,2022-03-10,26,0.3796074309460883,10090.173077080352,2023-05-21,Electronics,0.472972972972973,979,0.15561758548499652,0.5208333333333333,0.6724800109621821,4,3,4,434,11,Loyal Customers,0.3081805359661495,0.02282818784934441,0.0016091126835506312,0.049981397938393894,0.15561758548499652,0.0014306589554871044,False,False,True,False,False,False,True,False
CUST_01418,0.625,Other,2020-04-27,4,0.10517054530940727,2046.8100620656207,2022-11-08,Home,0.777027027027027,1048,0.29099790648988133,0.0625,0.13508296050850394,3,1,1,311,5,Need Attention,0.652327221438646,0.2609308885754584,0.00015183212419641419,0.05476431619197548,0.29099790648988133,8.817060801040555e-05,False,False,False,True,False,False,False,True
CUST_01419,0.9464285714285714,Female,2021-04-26,47,0.23938567622919837,9846.99547938994,2022-02-14,Sports,0.918918918918919,1251,0.4773203070481507,0.9583333333333333,0.6562327119789969,2,5,4,254,11,At Risk,0.20733427362482368,0.008638928067700988,0.0023328162425821732,0.02736746543249532,0.47732030704815065,0.0038687814311543006,False,False,False,False,True,True,False,False
CUST_01420,0.3928571428571428,Female,2020-07-10,15,0.18676798442643539,12060.535281946,2021-11-01,Electronics,0.445945945945946,851,0.5505931612002791,0.2916666666666667,0.8041248012375426,2,2,4,224,8,Lost,0.33779971791255287,0.04222496473906911,0.0017552980542178576,0.10097054018018092,0.5505931612002791,0.0007450195950359243,False,False,True,False,False,True,False,False
CUST_01423,0.9464285714285714,Female,2021-10-20,14,0.24438755911667334,13692.576807703535,2023-03-22,Beauty,0.7027027027027027,777,0.19748778785764132,0.2708333333333333,0.9131655470702003,4,2,5,425,11,Potential Loyalists,0.36530324400564174,0.04870709920075223,0.001843218136817988,0.12230873225019079,0.19748778785764132,0.0006407483352366675,True,False,False,False,False,True,False,False
CUST_01424,0.9642857142857142,Male,2020-04-16,1,0.6168664754484793,8552.097445310968,2023-03-04,Beauty,0.8648648648648649,1030,0.21004884856943476,0.0,0.5697173597745395,4,1,3,413,8,Need Attention,0.7418899858956276,0.7418899858956276,0.0005654571860289555,0.5735037733543097,0.21004884856943476,5.9743949186693884e-06,True,False,False,False,False,False,True,False
CUST_01425,0.8928571428571428,Male,2021-01-16,42,0.3186883558536133,3144.9111694823137,2023-10-28,Electronics,0.7567567567567568,570,0.043963712491277035,0.8541666666666666,0.208449821499866,5,5,1,551,11,Need Attention,0.7157968970380818,0.033292878932003805,0.00021375806269071195,0.00965775593126593,0.043963712491277035,0.0009910868166471457,False,False,True,False,False,False,True,False
CUST_01427,0.25,Female,2021-01-24,10,0.9481938086834615,7957.0901340252385,2023-06-12,Clothing,0.4594594594594595,634,0.14026517794836008,0.18749999999999997,0.5299634442187663,4,1,3,413,8,Need Attention,0.6128349788434414,0.11142454160789844,0.0006371389121927022,0.09689063640224992,0.14026517794836008,0.00026316382184994684,False,True,False,False,False,True,False,False
CUST_01428,0.3571428571428571,Male,2020-08-31,10,0.638625463965342,2340.367328633982,2020-09-11,Electronics,0.4594594594594595,1381,0.8408932309839497,0.18749999999999997,0.154696250235524,1,1,1,111,3,Lost,0.007757404795486601,0.0014104372355430183,0.013643899689751991,0.028389054053108775,0.8408932309839499,0.020308363986386607,False,False,True,False,False,False,True,False
CUST_01429,0.8214285714285714,Female,2021-08-07,24,0.7518615075895505,9195.5471336459,2021-08-08,Clothing,0.40540540540540543,1181,0.6099092812281925,0.4791666666666667,0.6127078307977968,1,3,3,133,7,At Risk,0.0007052186177715092,5.641748942172073e-05,0.3217137770623665,0.04919145638198358,0.6099092812281927,0.2926707690192169,False,True,False,False,False,True,False,False
CUST_01430,0.14285714285714285,Male,2022-05-18,34,0.7517852070636616,14988.706456422704,2023-09-13,Clothing,0.0472972972972973,1225,0.07536636427076063,0.6874999999999999,0.9997631865062175,5,4,5,545,14,Champions,0.3406205923836389,0.019464033850493653,0.0021640960544637615,0.05729808729808781,0.07536636427076064,0.0016962050634572894,False,True,False,False,False,False,True,False
CUST_01433,0.1607142857142857,Other,2022-07-22,40,0.05490021966055686,4989.562445382317,2022-09-29,Sports,0.4662162162162163,463,0.3189113747383112,0.8124999999999999,0.33169555253721617,3,5,2,352,10,Need Attention,0.04866008462623413,0.0023736626646943476,0.004984752170340707,0.016172263689719062,0.3189113747383112,0.013920333164721077,False,False,False,False,True,False,False,True
CUST_01442,0.4464285714285714,Female,2020-01-13,23,0.18021110872528545,6525.753812115684,2020-11-03,Clothing,0.41891891891891897,645,0.8039078855547802,0.4583333333333333,0.4343323113001681,1,3,3,133,7,At Risk,0.20803949224259521,0.017336624353549598,0.001539808010676863,0.03632381388970025,0.8039078855547801,0.0018780318184732224,False,True,False,False,False,True,False,False
CUST_01444,0.6607142857142857,Male,2023-01-04,25,0.37837131593716117,3267.86961304909,2023-12-13,Beauty,0.722972972972973,178,0.011863224005582693,0.49999999999999994,0.21666498035541087,5,3,2,532,10,Need Attention,0.24188998589562763,0.018606921991971358,0.0006618769299909005,0.016707633278402623,0.011863224005582693,0.001755388634879164,True,False,False,False,False,False,True,False
CUST_01446,0.10714285714285715,Other,2022-02-25,24,0.22076107702968698,9470.02486543262,2023-01-23,Clothing,0.6418918918918919,1156,0.23796231681786462,0.4791666666666667,0.6310463694416516,3,3,4,334,10,Potential Loyalists,0.23413258110014104,0.01873060648801128,0.001987074025914274,0.05066437043227929,0.23796231681786462,0.0017406970035111257,False,True,False,False,False,False,False,True
