customer_id,age,gender,registration_date,purchase_frequency,avg_order_value,total_spending,last_purchase_date,product_category,num_orders,customer_lifetime_days
CUST_11353,64.0,Female,2025-02-17,18,989.8755612522048,4094.0889661745214,2026-10-09,Electronics,44.0,1100
CUST_11354,33.0,Female,2027-01-05,49,247.59404312246866,3282.125572868382,2025-08-03,Sports,15.0,878
CUST_11355,46.0,Male,2027-09-30,12,36.4006322628522,10919.870764481588,2025-03-21,Beauty,42.0,1233
CUST_11356,44.0,Male,2027-10-31,10,677.36036257342,3079.427319118782,2028-05-10,Electronics,76.0,908
CUST_11357,22.0,Female,2027-11-08,49,978.1340497057391,10838.372256526905,2028-12-20,Electronics,39.0,455
CUST_11358,46.0,Male,2027-11-01,30,669.9389310340473,3551.9119106795815,2028-02-11,Sports,19.0,123
CUST_11359,64.0,Other,2026-07-27,14,219.9089148613474,4158.21987171952,2028-04-21,Electronics,70.0,564
CUST_11360,47.0,Male,2025-06-25,1,471.17928362253144,11586.424617732748,2026-11-14,Clothing,39.0,997
CUST_11361,56.0,Other,2027-09-23,46,352.93074416372656,3651.3758522823873,2026-02-10,Electronics,1.0,944
CUST_11362,45.0,Female,2027-06-29,10,917.7100078895894,2415.678113392519,2027-06-25,Clothing,135.0,1009
CUST_11363,37.0,Female,2026-08-07,34,118.57158131937324,5874.223537244018,2025-09-13,Home,72.0,1185
CUST_11364,22.0,Female,2025-03-25,35,553.0358264594659,12749.823481923455,2025-02-04,Electronics,77.0,677
CUST_11365,44.0,Female,2027-08-31,24,969.810112242313,10560.307479803545,2028-07-24,Clothing,70.0,668
CUST_11366,23.0,Other,2028-07-17,13,396.51136536723396,13320.794286872791,2027-10-14,Clothing,4.0,436
CUST_11367,67.0,Female,2028-03-08,42,74.18024066692531,1942.0628117818085,2028-03-19,Sports,121.0,647
CUST_11368,53.0,Female,2025-11-10,30,996.1608008179305,8329.082051502508,2025-11-03,Sports,58.0,39
CUST_11369,29.0,Other,2026-09-28,6,903.9259530683513,7592.391594239018,2027-01-23,Sports,93.0,1152
CUST_11370,68.0,Female,2028-08-20,44,873.6913492485903,13811.08833524585,2028-09-17,Electronics,86.0,569
CUST_11371,64.0,Male,2025-03-17,33,138.34246027155206,10345.91771469105,2026-03-15,Home,23.0,660
CUST_11372,24.0,Other,2026-04-05,5,353.4731354027022,10595.33093604873,2027-08-16,Home,40.0,1301
CUST_11373,33.0,Male,2027-04-28,-44,840.9087688009378,5142.9489924313,2028-01-20,Electronics,75.0,706
CUST_11374,49.0,Female,2025-02-19,10,44.354289518154836,244.3052717040386,2028-02-02,Beauty,11.0,278
CUST_11375,38.0,Female,2026-11-18,26,780.0782221178916,47.71072683941721,2027-12-22,Home,146.0,279
CUST_11376,51.0,Other,2025-09-12,9,300.1566341826749,1374.5523830837722,,Home,121.0,244
CUST_11377,49.0,Other,2027-01-03,46,607.3320639528501,10831.383575126885,2027-09-17,Sports,36.0,1184
CUST_11378,33.0,Male,2027-05-09,18,21.440100322565073,12422.584656631023,2028-06-30,Clothing,76.0,358
CUST_11379,73.0,Male,2025-03-24,45,901.3755184935814,2892.929451015956,2026-02-20,Electronics,48.0,756
CUST_11380,33.0,Female,2027-07-10,22,732.154470496311,1658.3192787050978,2026-01-29,Home,27.0,446
CUST_11381,64.0,Female,2027-01-18,3,831.1416136212767,8058.738976176079,2025-03-26,Home,50.0,922
CUST_11382,28.0,Other,2028-09-16,4,950.324432664799,3209.7543746735355,2027-07-03,Sports,132.0,240
CUST_11383,51.0,Female,2028-02-20,4,151.60688836550807,11481.543059508367,2025-08-26,Home,69.0,1329
CUST_11384,66.0,Male,2025-10-16,6,994.9110404021611,8133.409481999782,2028-09-15,Beauty,35.0,1071
CUST_11385,23.0,Other,2025-08-30,44,433.4091935980733,13507.569375994068,2028-06-08,Sports,104.0,623
CUST_11386,45.0,Other,2026-01-23,28,852.2376793486075,10183.87818156525,2028-05-26,Home,20.0,1178
CUST_11387,70.0,Female,2025-07-19,22,394.1047005573951,1772.9185192949424,2028-12-27,Beauty,69.0,247
CUST_11388,59.0,Female,2026-10-13,45,368.18666360746226,704.172603836325,2028-11-16,Beauty,112.0,573
CUST_11389,36.0,Male,2028-01-03,6,52.040877506568044,8942.99120615302,2027-12-31,Electronics,53.0,306
CUST_11390,37.0,Other,2026-09-27,42,910.2600635322309,14638.553289059166,2025-12-09,Electronics,122.0,247
CUST_11391,74.0,Male,2026-02-11,24,927.9342779186726,12318.557887567747,2025-09-26,Sports,137.0,718
CUST_11392,24.0,Other,2028-06-02,5,835.9966308319928,11454.810864089588,2025-03-07,Electronics,70.0,160
CUST_11393,72.0,Female,2026-07-09,14,485.95478301340444,750.379974715883,2028-07-04,Electronics,44.0,366
CUST_11394,66.0,Female,2028-06-29,27,162.5341179055527,6410.108910120327,2026-10-07,Clothing,11.0,57
CUST_11395,72.0,Male,2028-03-24,43,650.6120635986946,8788.204239638972,2028-06-12,Home,77.0,384
CUST_11396,59.0,Other,2027-01-15,3,637.2109958029114,5560.053147992564,2026-01-01,Electronics,75.0,90
CUST_11397,32.0,Female,2027-01-29,4,357.29164916041947,1111.9118423316136,2028-04-26,Electronics,53.0,928
CUST_11398,29.0,Female,2028-10-10,23,826.749518115126,32.52095390976079,2026-05-17,Clothing,37.0,52
CUST_11399,27.0,,2027-02-15,49,423.3957679035701,8527.128552581586,,Beauty,8.0,851
CUST_11400,57.0,Other,2028-04-03,19,139.92761815448682,2366.3661817995426,2027-12-26,Beauty,98.0,675
CUST_11401,62.0,Male,2026-06-17,4,197.760327876089,955.9975722915626,2025-10-10,Beauty,55.0,1036
CUST_11402,48.0,Male,2027-01-24,22,580.1689219473524,6685.842713028756,2025-12-26,Home,121.0,137
CUST_11403,51.0,Male,2027-11-26,45,126.71431461274206,14478.863931008109,2026-06-19,Electronics,102.0,83
CUST_11404,42.0,Male,2028-02-29,5,268.3774930850816,8979.108663378793,2026-02-09,Electronics,113.0,1162
CUST_11405,39.0,Female,2025-07-06,21,908.002726682399,7146.844207717903,2025-04-30,Clothing,46.0,542
CUST_11406,59.0,Male,2027-06-20,42,233.73880452208425,12216.7442529129,2028-10-06,Beauty,6.0,239
CUST_11407,47.0,Female,2025-07-14,37,276.5749482785793,12604.60483034802,2027-08-10,Home,108.0,1231
CUST_11408,53.0,Other,2025-10-03,49,892.1319985946417,12484.056810364118,2028-05-14,Clothing,125.0,703
CUST_11409,31.0,Male,2027-11-22,48,333.19982623565056,9479.499438959561,2027-04-29,Sports,37.0,1350
CUST_11410,54.0,Female,2027-01-25,4,182.56809740954068,11244.46040503923,2025-10-19,Electronics,62.0,941
CUST_11411,43.0,Female,2027-05-04,2,510.41755468890193,9171.302003701492,2026-06-13,Clothing,107.0,984
CUST_11412,39.0,Other,2027-09-11,27,582.0069083925829,12688.356573782155,2027-12-16,Home,79.0,853
CUST_11413,35.0,Female,2025-06-24,45,36435.702546968445,13985.858343408003,2026-02-22,Home,135.0,50
CUST_11414,21.0,Female,2028-01-18,13,421.3841694033034,5874.273134064728,2025-02-03,Sports,12.0,616
CUST_11415,27.0,Female,2025-05-06,46,496.70190089255567,3799.9832457541943,2028-09-20,Clothing,,717
CUST_11416,38.0,Other,2026-07-03,40,817.2668460835332,8231.40284912482,2027-01-18,Home,84.0,709
CUST_11417,35.0,Male,2025-10-26,17,495.7848154671934,7373.539271970346,2026-07-24,Electronics,119.0,1266
CUST_11418,31.0,Male,2026-06-22,14,30.373771044858263,13116.549706484991,2028-09-11,Beauty,14.0,359
CUST_11419,50.0,Other,2028-07-02,20,865.0372944389943,1212.8534775155317,2027-04-18,Electronics,,571
CUST_11420,42.0,Male,2025-12-24,35,164.70637328514005,7016.638001743629,2026-08-05,Beauty,144.0,1331
CUST_11421,37.0,Female,2027-07-12,48,889.7771816347906,5911.404215482511,2026-01-04,Electronics,118.0,899
CUST_11422,36.0,Male,2027-11-13,14,535.038840398503,12892.640350896174,2025-06-19,Beauty,11.0,258
CUST_11423,21.0,Male,2025-11-06,29,395.2720959652786,12920.770795760889,2026-07-03,Sports,70.0,413
CUST_11424,73.0,Female,2028-05-16,17,429.6919756249725,12045.204039503864,2027-09-26,Sports,31.0,1129
CUST_11425,36.0,Male,2028-07-09,18,210.39735986780676,9586.629807959986,2028-06-10,Home,33.0,971
CUST_11426,27.0,Other,2025-08-08,10,560.9970043762834,12120.003308561329,2028-09-04,Sports,85.0,894
CUST_11427,66.0,Female,2025-01-06,3,321.05718879023635,697.6426204121979,2027-02-01,Home,139.0,21
CUST_11428,53.0,Other,2028-07-05,48,880.7909246286248,11452.64063135792,2026-12-04,Beauty,132.0,1263
CUST_11429,46.0,Male,2026-04-15,27,35.066189138275575,2943.68847448407,2025-06-25,Beauty,138.0,983
CUST_11430,33.0,Male,2028-04-06,6,548.5463955161312,4341.997435239972,2025-11-06,Beauty,54.0,672
CUST_11431,31.0,Male,2025-11-17,9,325.39329029442473,11233.917687965388,2026-11-29,Clothing,81.0,1349
CUST_11432,21.0,Other,2025-07-13,33,710.0214580459436,6161.94035245635,2025-11-15,Home,138.0,1388
CUST_11433,19.0,Male,2026-07-19,19,550.1179351532528,3994.1477990935723,2026-01-15,Home,125.0,69
CUST_11434,37.0,Other,2026-05-23,39,686.2817791878072,8280.815819437119,2027-06-08,Beauty,50.0,369
CUST_11435,62.0,Other,2027-05-19,29,410.61205472897757,5927.816336868962,2028-10-12,Home,82.0,623
CUST_11436,74.0,Other,2026-11-21,33,747.3253603540254,7421.469102967963,2028-07-21,Beauty,44.0,289
CUST_11437,52.0,Female,2026-03-07,1,499.4123277288069,1608.0835739003278,2026-10-18,Home,11.0,1068
CUST_11438,41.0,Other,2025-01-12,33,997.5803870193317,13880.62467205991,2027-04-10,Electronics,80.0,170
CUST_11439,71.0,Male,2027-07-20,12,299.5954970830527,1911.2506510686928,2027-03-28,Electronics,7.0,625
CUST_11440,74.0,Male,2028-10-07,17,468.82692784539046,3591.590535926579,2025-10-04,Electronics,123.0,46
CUST_11441,23.0,Male,2027-03-19,8,905.3922608629441,11564.733382843882,2025-12-13,Home,115.0,756
CUST_11442,50.0,Male,2025-09-02,29,857.62360128489,5673.951423746553,2025-06-03,Home,99.0,625
CUST_11443,41.0,Male,2028-08-29,14,372.77153075935996,879.014575456444,2025-11-09,Sports,64.0,673
CUST_11444,71.0,Other,2025-01-24,11,607.0203221131865,13347.34509014993,2025-10-01,Clothing,6.0,273
CUST_11445,73.0,Other,2026-11-08,21,221.2172190962649,4072.785768279147,2027-10-29,Electronics,90.0,686
CUST_11446,71.0,Other,2027-05-27,18,869.2818294336416,9225.321989594015,2026-11-17,Beauty,85.0,357
CUST_11447,72.0,Female,2027-05-24,45,989.3676280189406,11118.508806287336,2028-11-10,Sports,110.0,1041
CUST_11448,29.0,Male,2028-05-30,21,804.3085238778497,10055.484310647042,2027-02-26,Electronics,21.0,920
CUST_11449,70.0,Other,2027-04-17,34,732.1001570610374,13653.084862801266,2025-01-14,Electronics,40.0,754
CUST_11450,58.0,Other,2028-03-25,5,359.0540812201332,8666.575730428274,2028-10-09,Clothing,17.0,1128
CUST_11451,20.0,Other,2028-09-13,44,581.6747084175023,9342.423633812485,2028-11-23,Electronics,16.0,2
CUST_11452,41.0,Female,2027-06-03,4,186.89094798015535,4576.856652387474,2026-12-20,Home,56.0,1342
CUST_11453,34.0,Male,2025-10-10,25,134.06201165291372,12274.593512094487,2026-12-19,Sports,25.0,200
CUST_11454,32.0,Female,2027-05-14,26,394.93168822175267,13828.32865898025,2027-05-05,Beauty,68.0,512
CUST_11455,32.0,Other,2026-12-22,35,95.36474590595866,9029.656922377122,2028-05-25,Clothing,112.0,483
CUST_11456,57.0,Male,2027-11-06,48,739.1765542436386,653.0182637793065,2025-06-11,Home,134.0,992
CUST_11457,65.0,Other,2026-03-30,37,280.45689599166474,2729.313443774059,2026-06-20,Clothing,139.0,978
CUST_11458,51.0,Female,2027-06-24,36,350.9365364647689,10077.859482346863,2026-09-27,Electronics,50.0,648
CUST_11459,57.0,Female,2028-03-02,4,304.82270469750114,11028.491466618194,2027-04-06,Electronics,133.0,747
CUST_11460,22.0,Other,2027-08-14,44,481.9907444127103,3278.508639127393,2027-11-15,Clothing,45.0,1330
CUST_11461,23.0,Other,2027-08-30,9,56.58417236575842,6179.366309985673,2025-11-12,Sports,59.0,954
CUST_11462,44.0,Female,2028-08-04,21,216.22476188772666,1386.1698068073397,2025-01-29,Clothing,93.0,1312
CUST_11463,59.0,Other,2025-12-12,22,492.582888070632,2105.2192621837885,2028-10-05,Beauty,12.0,1238
CUST_11464,28.0,Male,2026-09-14,6,944.7598837280703,6673.943772663058,2025-08-07,Home,111.0,1108
CUST_11465,33.0,Female,2028-07-06,18,435.50831656776023,4138.513145105702,2028-06-14,Home,100.0,836
CUST_11466,40.0,Other,2028-02-11,9,58.58435329432367,12642.813883945224,2027-12-15,Clothing,127.0,925
CUST_11467,28.0,Male,2026-03-29,37,277.16827632087416,14050.672605960479,2026-04-07,Electronics,133.0,461
CUST_11468,40.0,Other,2028-03-25,46,806.5527248575512,12328.371136077283,2025-02-13,Electronics,134.0,91
CUST_11469,73.0,Other,2025-08-03,29,596.7368675940378,12215.823602012744,2027-12-04,Beauty,70.0,1153
CUST_11470,49.0,Male,2027-10-08,3,14.458740439805043,13966.238494119176,2027-07-25,Electronics,90.0,503
CUST_11471,65.0,Male,2025-08-09,25,54.40417833842108,5748.522317324506,2028-07-17,Clothing,76.0,826
CUST_11472,39.0,Female,2028-08-05,28,807.530106171797,629.197242806029,2028-11-25,Electronics,80.0,656
CUST_11473,18.0,Other,2027-12-24,19,786.9330960216316,3502.528208404985,2026-05-15,Beauty,126.0,867
CUST_11474,35.0,Female,2027-10-18,6,743.5397725889003,3215.8213906882697,2028-08-17,Electronics,118.0,735
CUST_11475,27.0,Female,2025-03-25,22,456.1795101472436,10225.797222945792,2025-05-07,Home,3.0,341
CUST_11476,26.0,Male,2027-12-30,1,377.23306409661495,13366.822437552955,2028-10-07,Sports,149.0,86
CUST_11477,37.0,Female,2028-05-11,15,975.4764706146452,11076.697922549913,2026-01-16,Clothing,82.0,868
CUST_11478,61.0,Other,2027-11-21,18,946.5983841094426,9475.468426994772,2027-12-24,Clothing,93.0,236
CUST_11479,36.0,Female,2027-11-02,13,691.2002080012571,1971.8391621891406,2027-01-22,Electronics,72.0,186
CUST_11480,31.0,Female,2025-04-04,36,834.2747830362366,10854.706649608164,2027-11-29,Home,78.0,955
CUST_11481,65.0,Other,2025-10-06,30,389.29092221375254,1386.7509874979828,2027-03-25,Home,87.0,1295
CUST_11482,59.0,Male,2026-06-01,49,253.40255794290204,2418.5345039641848,2025-10-11,Beauty,73.0,737
CUST_11483,37.0,Female,2026-06-25,33,488.77866835674297,2283.1055688035576,2028-11-16,Electronics,94.0,1173
CUST_11484,37.0,Male,2025-09-20,6,653.1870001568917,8909.83040631592,2025-01-30,Clothing,71.0,380
CUST_11485,66.0,Other,2025-04-12,40,569.5096767826561,12121.783104485552,2028-06-08,Electronics,35.0,697
CUST_11486,45.0,Female,2025-12-25,15,977.5596209177222,5401.690021035791,2025-09-16,Electronics,74.0,28
CUST_11487,69.0,Female,2027-02-01,10,973.2567406737929,7188.5638990251355,2026-04-06,Clothing,101.0,130
CUST_11488,52.0,Male,2025-11-25,-43,805.2722706378163,6708.748154226772,2027-07-30,Electronics,108.0,1010
CUST_11489,58.0,Other,2026-10-26,20,838.0427443608665,8730.661866453722,2026-09-25,Sports,127.0,1156
CUST_11490,47.0,Female,2028-09-21,4,364.5390979611394,5292.848851050063,2027-12-21,Beauty,34.0,399
CUST_11491,21.0,Other,2026-01-17,17,252.63935877779065,4459.639418566541,2028-02-19,Electronics,30.0,304
CUST_11492,20.0,Male,2025-01-06,36,859.3359275390584,1796.349137075162,2026-01-27,Home,4.0,516
CUST_11493,43.0,Female,2027-08-03,1,763.7558134939005,4328.358995328158,2027-01-30,Electronics,92.0,1350
CUST_11494,34.0,Male,2026-05-27,4,525.1976358554872,6027.867806504862,2027-01-09,Electronics,141.0,715
CUST_11495,21.0,Female,2026-07-20,22,445.5346069194046,2799.4700948852164,2027-06-13,Beauty,64.0,763
CUST_11496,35.0,Male,2026-01-21,31,157.3951542987064,12906.664451360006,2027-08-24,Beauty,42.0,18
CUST_11497,60.0,Female,2027-06-02,14,452.44307413888066,4293.48396785544,2026-01-23,Electronics,140.0,734
CUST_11498,60.0,Other,2025-12-12,46,134.79310047757568,10146.255745781347,2027-04-17,Electronics,103.0,871
CUST_11499,41.0,Female,2027-07-24,26,490.4803386412719,1121.214562420942,2028-06-10,Sports,10.0,160
CUST_11500,43.0,Other,2027-06-28,8,719.1502077200882,10374.319524549977,2025-08-11,Sports,86.0,673
CUST_11501,69.0,Male,2026-06-28,11,832.6387047591711,14813.569871552185,2027-05-02,Electronics,45.0,57
CUST_11502,36.0,Female,2025-09-08,34,361.8622552845928,13862.216790267577,2025-12-28,Clothing,3.0,560
CUST_11503,44.0,Male,2025-06-17,42,238.2647869599258,11149.460216734764,2025-12-22,Electronics,96.0,723
CUST_11504,18.0,Male,2027-10-22,30,680.7334913675483,14726.61575008764,2028-10-05,Home,105.0,928
CUST_11505,44.0,Other,2025-10-08,16,939.8007420082902,12041.123196871948,2026-07-11,Electronics,96.0,47
CUST_11506,51.0,Female,2026-07-19,16,769.7769380188794,710.6741135069205,2028-12-29,Sports,5.0,842
CUST_11507,67.0,Female,2026-02-19,3,434.1691804413375,2418.8390555359524,2028-12-15,Beauty,1.0,93
CUST_11508,68.0,Other,2027-09-08,48,31.04356154792564,12773.242655078966,2026-12-16,Beauty,88.0,769
CUST_11509,68.0,Female,2025-03-16,32,458.15142752774767,8785.351921306286,2027-10-28,Electronics,133.0,835
CUST_11510,20.0,Female,2025-10-05,42,646.4650818225655,12999.492306847693,2025-08-05,Home,35.0,1336
CUST_11511,71.0,Female,2027-07-02,45,943.5124514761499,1774.5836548974162,2028-04-13,Beauty,6.0,994
CUST_11512,24.0,Other,2027-09-24,2,264.18312668878445,5817.883778815211,2025-09-18,Electronics,59.0,10
CUST_11513,37.0,Female,2027-12-28,29,271.7903511552918,12802.366097705024,2028-10-27,Sports,55.0,1380
CUST_11514,65.0,Female,2027-10-23,44,970.3216223379017,5413.206852322221,2025-01-05,Clothing,141.0,432
CUST_11515,67.0,Male,2025-04-02,24,311.73639799760264,7131.295032605753,2028-10-31,Electronics,43.0,534
CUST_11516,35.0,Female,2027-09-24,35,353.5326968729301,9014.466094553152,2027-08-10,Sports,87.0,1131
CUST_11517,37.0,Male,2025-05-15,43,142.00304185114086,9071.191968599464,2027-04-17,Clothing,35.0,58
CUST_11518,62.0,Female,2025-05-03,9,41718.12686252991,7007.432661539109,2026-04-28,Clothing,3.0,730
CUST_11519,26.0,Female,2025-05-13,23,468.5791149797931,10912.390233439688,2025-03-09,Electronics,79.0,625
CUST_11520,56.0,Male,2028-06-23,1,245.4079913733437,1886.081349689317,2027-07-21,Beauty,27.0,422
CUST_11521,50.0,Male,2028-05-28,43,246.6151485319165,14260.202896270262,2025-12-15,Electronics,50.0,699
CUST_11522,27.0,Other,2027-05-22,13,280.5932985295004,3516.9775882053846,2027-03-02,Beauty,81.0,602
CUST_11523,47.0,Other,2025-10-07,16,678.4396041398742,2743.914018753746,2027-06-13,Electronics,48.0,1121
CUST_11524,51.0,Female,2026-03-25,16,905.9983018361364,12725.753854678553,2028-10-21,Home,50.0,533
CUST_11525,24.0,Male,2025-02-17,12,738.3947905927918,1885.088699831997,2026-05-20,Beauty,21.0,735
CUST_11526,25.0,Other,2026-05-08,2,816.1765654692953,8755.886484186447,2026-06-04,Home,47.0,1248
CUST_11527,40.0,Female,2026-08-14,41,597.1039792814117,4847.643112583811,2027-11-04,Home,105.0,5
CUST_11528,57.0,Male,2025-10-28,27,722.5721742665175,6954.784973092514,2025-05-02,Home,42.0,1186
CUST_11529,49.0,Other,2028-09-23,26,478.2911103410686,6215.103207482343,2027-11-05,Clothing,123.0,732
CUST_11530,42.0,Male,2026-09-06,12,655.8029941329713,12017.514157259737,2028-10-17,Clothing,61.0,1222
CUST_11531,33.0,Other,2027-10-24,9,269.7501477121169,1617.579685828607,2027-12-04,Clothing,58.0,306
CUST_11532,51.0,Other,2025-10-09,38,344.36604771353035,10685.642219984355,2026-08-31,Beauty,48.0,573
CUST_11533,65.0,Other,2026-08-27,25,865.3636328791986,9684.569237913005,2027-05-14,Clothing,45.0,1222
CUST_11534,67.0,Female,2028-06-30,25,395.15894483760417,65.8022068539611,2025-02-12,Clothing,124.0,493
CUST_11535,51.0,Other,2025-05-05,6,431.12510521353494,6395.532196908404,2026-02-26,Clothing,130.0,199
CUST_11536,28.0,Other,2027-01-18,30,28.00081863697275,6020.692190214407,2025-05-20,Home,69.0,626
CUST_11537,56.0,Female,2026-02-13,33,581.218876266375,14061.148620220836,2025-06-17,Clothing,137.0,104
CUST_11538,59.0,Male,2028-02-14,36,694.402019467455,14396.37065787641,2027-12-18,Clothing,61.0,1356
CUST_11539,67.0,Male,2027-05-07,48,512.4519225467611,9722.666157558599,2026-06-29,Clothing,146.0,623
CUST_11540,46.0,Male,2025-09-24,42,392.3863695032422,11404.004399172756,2025-01-01,Clothing,85.0,979
CUST_11541,22.0,Female,2027-03-15,7,261.30275457211064,11980.136249901161,2027-08-02,Home,78.0,1140
CUST_11542,31.0,Female,2026-07-13,23,303.83556957507005,6957.345974469446,2028-11-27,Beauty,93.0,681
CUST_11543,,Male,2025-09-09,3,338.0198726141633,10530.904620597743,2025-08-08,Home,110.0,1232
CUST_11544,72.0,Other,2028-08-07,42,446.907363569269,2707.87159159907,2025-04-30,Electronics,61.0,569
CUST_11545,38.0,Male,2027-09-16,27,903.8142933259196,9059.668259637692,2028-06-18,Home,60.0,227
CUST_11546,47.0,Female,2028-09-30,42,673.1273944688793,6892.872348280446,2028-09-25,Beauty,124.0,431
CUST_11547,22.0,Other,2027-05-26,38,662.9956615062812,11563.219471330016,2025-04-14,Home,127.0,270
CUST_11548,29.0,Female,2026-11-29,16,206.12353266588812,302.5110374214547,2028-10-27,Electronics,98.0,828
CUST_11549,40.0,Other,2026-02-06,42,427.9234857599057,12964.612844237154,2027-03-17,Clothing,71.0,1111
CUST_11550,32.0,Other,2028-02-08,9,236.59134348673877,12282.051530657054,2025-08-05,Sports,92.0,662
CUST_11551,47.0,Male,2025-10-08,9,184.11096416371785,6860.897644733322,2025-08-04,Home,24.0,536
CUST_11552,31.0,Female,2026-12-13,42,507.77052442291057,10071.671222412697,2026-08-23,Sports,14.0,31
CUST_11553,18.0,Male,2027-06-18,7,35.29911040422516,8051.006695935478,2025-07-18,Beauty,77.0,914
CUST_11554,34.0,Female,2028-08-27,21,458.53324445900586,2111.7901539730583,2027-11-23,Beauty,9.0,505
CUST_11555,31.0,Female,2026-10-30,35,177.6520395951747,9784.819184771553,2026-07-22,Clothing,104.0,1304
CUST_11556,50.0,Female,2025-04-17,19,374.11682009905115,6144.912825574956,2025-07-06,Clothing,64.0,537
CUST_11557,56.0,Female,2026-10-08,8,185.53921263098874,13803.292919561158,2028-10-31,Sports,27.0,906
CUST_11558,23.0,Male,2028-01-27,48,159.12141621674954,5159.863951507634,2026-01-31,Beauty,8.0,755
CUST_11559,30.0,Male,2028-09-23,14,447.1577624564852,7493.649401286019,2028-03-28,Home,67.0,1218
CUST_11560,39.0,Other,2026-06-24,28,847.9516912706015,14017.960245970282,2027-04-07,Electronics,99.0,289
CUST_11561,23.0,Other,2028-08-03,47,833.013186859823,4757.382741334348,2025-01-14,Electronics,127.0,758
CUST_11562,52.0,Other,2026-07-02,30,398.10435975463446,1587.5922521265143,2025-01-14,Home,111.0,991
CUST_11563,23.0,Other,2025-11-02,48,36.06655903641567,5775.080538177809,2026-04-23,Beauty,87.0,909
CUST_11564,73.0,Male,2028-09-04,43,262.6289454718407,14819.439894443298,2027-04-30,Home,144.0,655
CUST_11565,28.0,Female,2028-10-08,8,940.5334876039777,12164.642656856435,2028-03-17,Beauty,37.0,367
CUST_11566,20.0,Other,2028-08-18,3,846.3968894626256,12159.882430620628,2025-02-17,Sports,128.0,983
CUST_11567,28.0,Other,2025-11-08,23,8.521214680724661,7719.819810558654,2028-03-05,Clothing,53.0,1147
CUST_11568,40.0,Other,2027-03-27,27,15.945567400761174,10441.142806278096,2026-04-26,Clothing,137.0,551
CUST_11569,21.0,Other,2026-12-24,42,863.1620300462986,10274.929567765656,2028-12-29,Sports,83.0,566
CUST_11570,55.0,Other,2025-05-26,47,540.8731510541245,13494.628761790314,2028-01-31,Beauty,98.0,1027
CUST_11571,49.0,Female,2028-07-18,6,492.09088296694443,3916.6853099495015,2025-10-07,Beauty,133.0,813
CUST_11572,20.0,Female,2027-08-20,17,729.7124649172188,5341.432288192584,2028-03-22,Home,48.0,450
CUST_11573,50.0,Other,2026-12-03,25,709.5969062384546,14147.10964136777,2025-05-10,Sports,42.0,556
CUST_11574,19.0,Female,2027-05-14,11,601.6087121692291,537.0063612895076,2028-12-26,Home,75.0,802
CUST_11575,42.0,Male,2027-10-01,27,244.4336037522342,1045.8048042447415,2025-01-30,Sports,131.0,682
CUST_11576,61.0,Female,2027-02-19,18,337.1870972103173,3368.65056425802,2028-07-31,Electronics,37.0,806
CUST_11577,65.0,Other,2028-09-06,37,583.9787802008236,10995.411912198457,2026-10-10,Electronics,15.0,922
CUST_11578,60.0,Female,2028-03-30,49,567.3772178154626,4133.491005055993,2027-12-09,Beauty,119.0,1324
CUST_11579,53.0,Female,2025-11-08,27,140.30181678419405,6638.3403344126555,2026-12-01,Home,7.0,1294
CUST_11580,34.0,Other,2025-09-28,15,820.4613586714557,8873.50979566365,2025-06-12,Sports,140.0,594
CUST_11581,31.0,Female,2025-08-15,47,693.1935902377344,2152.0357259413768,2026-05-25,Clothing,101.0,970
CUST_11582,26.0,Male,2026-01-05,30,225.86552954366405,9923.902814188486,2028-01-14,Beauty,21.0,501
CUST_11583,29.0,Female,2028-03-04,25,970.9954405237175,9940.440128375683,2027-10-26,Clothing,2.0,257
CUST_11584,53.0,Male,2026-09-04,30,699.1682501985655,6896.617767208902,2025-08-21,Clothing,97.0,19
CUST_11585,67.0,Male,2028-01-03,46,41.62036922450487,10844.972956897447,2028-05-06,Electronics,,1396
CUST_11586,19.0,Other,2028-04-17,39,153.54190326175774,8732.579471565452,2028-05-15,Clothing,57.0,482
CUST_11587,45.0,Other,2028-06-03,41,126.60294835372493,5287.896234040288,2026-08-02,Electronics,33.0,727
CUST_11588,68.0,Female,2026-10-06,41,881.3431598245645,2754.0576681780267,2027-02-08,Beauty,76.0,566
CUST_11589,73.0,Male,2028-08-30,35,980.4721161064275,14394.718143644717,2028-02-07,Beauty,90.0,343
CUST_11590,59.0,Other,2025-08-26,19,262.2855482999442,415.4531694083047,2027-05-30,Home,121.0,1028
CUST_11591,56.0,Other,2025-04-25,5,820.2030766074805,7919.48553238139,2027-06-06,Sports,120.0,1213
CUST_11592,64.0,Other,2025-04-30,34,893.7386026294155,3116.8006501853706,2028-08-08,Sports,98.0,1216
CUST_11593,20.0,Male,2027-07-05,17,710.3488503187364,13235.542030131775,2026-03-16,Home,86.0,1360
CUST_11594,70.0,Other,2026-01-01,34,754.8488028770439,7246.668075832795,2026-08-03,Sports,143.0,1365
CUST_11595,61.0,Female,2026-07-17,16,707.0706620203235,9510.639964750158,,Beauty,78.0,291
CUST_11596,42.0,Male,2028-04-12,40,493.5600312009173,14485.693214150604,2027-04-29,Home,61.0,753
CUST_11597,66.0,Other,2028-08-20,13,814.7924183060335,10190.268223280831,2025-01-04,Beauty,49.0,218
CUST_11598,45.0,Female,2028-10-13,9,242.61591659266176,7357.72008536585,2026-02-08,Clothing,77.0,1058
